user_id,timestamp,failed_logins,logins_last_hour,bookings_last_hour,bookings_last_day,avg_booking_interval_minutes,card_declines,unique_cards_count,reported_mileage,gps_mileage,travel_speed_kmh,gps_jump_km,location_changes_last_hour,ip_changes_last_day,ip_country_match,vpn_detected,hour_of_day,is_weekend,mileage_discrepancy,is_fraud,fraud_type
user_0142,2025-12-10 21:20:18.256979,1,1,0,3,447,0,1,101,105,65,2,0,1,1,0,17,1,4,0,
user_0177,2025-12-12 04:20:18.372590,1,3,1,7,78,2,2,156,164,355,672,9,2,0,1,5,0,8,1,gps_spoofing
user_0135,2025-12-10 13:20:18.314443,0,1,0,4,286,0,2,143,138,82,14,0,0,1,0,12,0,5,0,
user_0016,2025-12-14 05:20:18.282608,0,2,0,4,442,0,1,142,144,101,16,0,1,1,0,21,0,2,0,
user_0156,2025-12-12 04:20:18.371586,0,1,2,2,115,1,1,292,97,55,18,2,1,1,0,16,1,195,1,mileage_fraud
user_0016,2025-12-11 00:20:18.284679,1,3,0,1,540,0,1,25,24,81,1,2,0,1,0,19,0,1,0,
user_0044,2025-12-14 09:20:18.283639,0,1,1,1,120,0,1,146,146,84,25,2,0,1,0,14,1,0,0,
user_0178,2025-12-10 21:20:18.367732,0,3,6,9,15,4,8,51,54,88,12,0,4,0,0,15,0,3,1,payment_fraud
user_0115,2025-12-11 05:20:18.290375,0,1,0,4,238,0,1,95,93,73,23,1,0,1,0,21,0,2,0,
user_0129,2025-12-13 23:20:18.277495,0,2,1,1,232,0,1,149,150,87,17,0,0,1,0,8,1,1,0,
user_0108,2025-12-14 11:20:18.347424,0,1,0,4,293,0,1,124,124,107,23,0,0,1,0,13,0,0,0,
user_0121,2025-12-14 05:20:18.349662,0,1,0,2,583,0,1,38,36,62,27,0,0,1,0,13,1,2,0,
user_0176,2025-12-07 22:20:18.374610,4,3,3,5,90,8,4,79,74,45,49,1,1,1,0,20,0,5,1,payment_fraud
user_0043,2025-12-11 05:20:18.261738,0,1,0,3,201,1,2,49,49,74,0,0,0,1,0,9,0,0,0,
user_0091,2025-12-09 13:20:18.260732,0,1,0,4,299,0,1,144,144,58,4,0,0,1,0,7,1,0,0,
user_0106,2025-12-09 03:20:18.246921,0,1,0,1,242,0,1,67,71,48,7,0,0,1,0,17,1,4,0,
user_0189,2025-12-11 14:20:18.374610,0,2,3,7,55,0,2,106,113,220,640,12,2,1,0,10,0,7,1,gps_spoofing
user_0052,2025-12-11 07:20:18.302812,1,1,1,3,348,0,1,125,125,71,19,2,0,1,0,10,0,0,0,
user_0097,2025-12-09 12:20:18.243379,0,1,0,2,176,0,1,130,127,90,24,0,0,1,0,14,0,3,0,
user_0004,2025-12-08 17:20:18.290375,0,2,0,1,483,0,1,108,108,84,24,0,1,1,0,18,0,0,0,
user_0047,2025-12-08 13:20:18.332015,0,1,1,1,572,0,2,67,64,89,24,1,1,1,0,19,0,3,0,
user_0092,2025-12-13 12:20:18.334157,0,1,1,3,230,0,1,32,36,103,11,2,1,1,0,13,0,4,0,
user_0050,2025-12-14 17:20:18.254466,0,1,0,1,561,0,1,74,76,92,21,1,1,1,0,14,0,2,0,
user_0196,2025-12-13 15:20:18.365030,2,3,7,6,40,11,7,68,71,44,55,2,0,0,0,1,1,3,1,payment_fraud
user_0011,2025-12-11 00:20:18.257517,0,1,1,4,296,1,1,114,112,42,2,2,0,1,0,17,0,2,0,
user_0012,2025-12-13 04:20:18.242376,0,1,0,4,630,0,1,96,100,63,1,1,0,1,0,13,0,4,0,
user_0071,2025-12-14 00:20:18.280580,1,2,0,4,384,0,1,52,48,85,29,2,0,1,0,15,0,4,0,
user_0042,2025-12-08 18:20:18.318974,0,2,0,2,456,1,1,83,83,51,8,1,1,1,0,14,0,0,0,
user_0093,2025-12-12 03:20:18.341281,1,1,1,1,569,0,1,141,142,57,23,2,0,1,0,18,0,1,0,
user_0087,2025-12-14 02:20:18.321982,0,2,0,1,363,0,2,33,33,49,25,0,1,1,0,12,0,0,0,
user_0010,2025-12-12 05:20:18.337238,0,2,0,1,479,0,2,113,115,57,11,0,0,1,0,12,0,2,0,
user_0124,2025-12-11 09:20:18.273896,0,1,1,3,336,0,1,33,35,76,11,0,1,1,0,18,0,2,0,
user_0138,2025-12-09 18:20:18.319977,0,1,2,4,305,1,1,52,53,57,24,0,0,1,0,17,0,1,0,
user_0171,2025-12-09 09:20:18.371586,0,4,14,30,2,3,4,49,56,116,45,2,3,1,1,8,1,7,1,rapid_booking_fraud
user_0194,2025-12-08 05:20:18.366033,3,3,5,8,18,14,7,90,89,82,39,1,4,1,0,16,1,1,1,payment_fraud
user_0087,2025-12-08 04:20:18.294605,0,2,0,3,378,0,1,118,116,90,10,0,0,1,0,8,0,2,0,
user_0130,2025-12-11 05:20:18.269839,0,1,0,3,685,0,2,113,117,90,10,0,0,1,0,14,0,4,0,
user_0004,2025-12-08 01:20:18.299758,2,1,1,4,372,0,1,34,29,74,12,2,0,1,0,16,0,5,0,
user_0181,2025-12-08 01:20:18.372590,2,3,3,6,59,2,1,72,74,366,278,9,2,0,1,2,0,2,1,gps_spoofing
user_0115,2025-12-09 06:20:18.284679,1,2,1,3,491,0,1,67,71,91,20,1,1,1,0,18,0,4,0,
user_0126,2025-12-11 21:20:18.325993,0,1,0,1,226,0,2,131,135,108,9,0,0,1,0,22,0,4,0,
user_0131,2025-12-13 22:20:18.277495,0,1,1,1,511,0,1,83,83,92,28,0,0,1,0,13,0,0,0,
user_0169,2025-12-10 21:20:18.371586,0,3,4,3,18,9,5,33,33,80,36,2,4,0,1,2,0,0,1,payment_fraud
user_0200,2025-12-08 10:20:18.370078,1,2,0,1,133,1,1,246,64,69,14,2,1,1,0,19,0,182,1,mileage_fraud
user_0130,2025-12-11 04:20:18.253448,0,1,0,2,399,0,1,144,144,54,25,1,0,1,0,11,0,0,0,
user_0142,2025-12-09 19:20:18.323987,1,1,2,1,542,0,1,100,104,70,10,0,0,1,0,16,1,4,0,
user_0020,2025-12-11 02:20:18.271868,0,2,0,3,665,0,1,133,136,92,23,0,0,1,0,8,0,3,0,
user_0070,2025-12-09 23:20:18.300797,1,1,0,4,439,1,2,123,122,42,3,0,0,1,0,14,0,1,0,
user_0112,2025-12-10 19:20:18.239368,0,1,0,3,696,0,1,25,25,50,14,1,2,1,0,10,0,0,0,
user_0007,2025-12-12 07:20:18.341281,0,2,0,4,385,0,1,125,122,86,8,2,0,1,0,12,0,3,0,
user_0091,2025-12-08 14:20:18.299758,0,1,1,1,718,0,1,63,60,106,9,0,0,1,0,17,0,3,0,
user_0067,2025-12-09 02:20:18.264771,2,1,0,4,448,0,2,57,58,77,16,0,1,1,0,20,1,1,0,
user_0136,2025-12-12 16:20:18.314443,0,1,1,2,431,0,1,138,141,53,0,1,0,1,0,17,0,3,0,
user_0110,2025-12-08 03:20:18.306900,0,1,1,1,466,0,1,25,24,64,3,0,0,1,0,7,1,1,0,
user_0056,2025-12-13 03:20:18.237705,0,1,1,1,703,0,1,125,125,84,17,0,0,1,0,20,0,0,0,
user_0096,2025-12-09 17:20:18.249961,0,3,0,2,157,1,1,95,96,76,5,1,1,1,0,18,0,1,0,
user_0058,2025-12-10 18:20:18.306331,1,1,0,4,442,1,2,124,122,107,6,0,0,1,0,14,0,2,0,
user_0053,2025-12-12 23:20:18.323987,0,1,0,2,162,0,2,104,106,74,16,0,0,1,0,11,0,2,0,
user_0138,2025-12-14 03:20:18.263767,1,3,0,1,375,0,2,98,97,54,4,1,0,1,0,9,0,1,0,
user_0148,2025-12-11 04:20:18.336229,0,1,0,2,360,0,2,72,72,42,20,1,1,1,0,17,0,0,0,
user_0196,2025-12-11 09:20:18.368768,1,1,2,1,232,0,1,289,60,41,15,1,1,1,0,11,0,229,1,mileage_fraud
user_0035,2025-12-09 14:20:18.348423,0,2,0,3,248,0,2,64,63,60,23,1,0,1,0,9,0,1,0,
user_0135,2025-12-10 19:20:18.314443,0,1,0,3,608,1,2,68,71,80,20,0,1,1,0,20,0,3,0,
user_0024,2025-12-13 21:20:18.351674,0,1,0,1,396,0,2,42,45,76,18,0,0,1,0,15,0,3,0,
user_0044,2025-12-13 03:20:18.323987,0,1,0,3,677,0,1,120,124,41,23,1,2,1,0,7,0,4,0,
user_0107,2025-12-10 05:20:18.292595,1,1,1,4,618,0,2,23,18,43,10,1,0,1,0,9,0,5,0,
user_0049,2025-12-12 19:20:18.323987,0,3,0,3,274,0,1,125,122,109,20,1,0,1,0,17,0,3,0,
user_0187,2025-12-12 12:20:18.363981,0,2,0,1,105,1,1,214,64,41,1,0,0,1,0,13,0,150,1,mileage_fraud
user_0102,2025-12-14 13:20:18.261738,0,2,1,3,424,0,2,74,73,100,11,0,0,1,0,19,0,1,0,
user_0023,2025-12-08 13:20:18.277495,0,1,1,3,530,0,2,107,109,79,11,1,0,1,0,17,0,2,0,
user_0046,2025-12-08 19:20:18.234694,0,1,1,4,247,0,2,130,125,44,22,0,0,1,0,22,0,5,0,
user_0088,2025-12-13 08:20:18.344412,0,3,1,2,665,0,1,48,44,43,0,0,0,1,0,13,0,4,0,
user_0034,2025-12-11 03:20:18.246921,0,2,0,1,555,0,1,46,50,86,18,0,1,1,0,9,0,4,0,
user_0056,2025-12-10 00:20:18.238362,0,1,0,1,684,1,2,91,95,79,5,0,0,1,0,13,0,4,0,
user_0170,2025-12-12 21:20:18.363981,1,3,3,7,157,1,2,90,90,231,251,6,5,0,1,7,0,0,1,gps_spoofing
user_0115,2025-12-08 07:20:18.266278,1,1,1,4,397,0,1,20,23,46,6,0,1,1,0,19,0,3,0,
user_0143,2025-12-14 19:20:18.310435,0,1,0,4,598,0,1,78,74,59,18,1,0,1,0,9,0,4,0,
user_0152,2025-12-11 08:20:18.365030,2,2,5,9,38,10,3,50,43,118,7,4,1,1,1,23,1,7,1,payment_fraud
user_0112,2025-12-12 02:20:18.237705,0,2,1,1,445,0,2,73,75,97,25,0,1,1,0,19,0,2,0,
user_0070,2025-12-10 21:20:18.284679,0,1,0,1,668,0,1,100,101,86,12,0,0,1,0,20,1,1,0,
user_0030,2025-12-11 12:20:18.333148,0,1,0,3,363,0,2,86,82,109,14,1,0,1,0,17,1,4,0,
user_0198,2025-12-12 18:20:18.370078,4,2,3,4,117,13,3,58,59,96,51,1,2,1,0,16,1,1,1,payment_fraud
user_0127,2025-12-14 17:20:18.311434,0,2,1,4,419,0,1,59,55,63,2,0,1,1,0,17,1,4,0,
user_0075,2025-12-11 01:20:18.279572,0,2,1,3,666,0,1,66,62,53,28,0,0,1,0,17,0,4,0,
user_0135,2025-12-11 11:20:18.245401,0,2,2,1,507,0,1,75,73,60,24,0,0,1,0,18,0,2,0,
user_0101,2025-12-12 21:20:18.306900,0,1,1,1,124,0,1,30,33,46,7,0,0,1,0,9,0,3,0,
user_0022,2025-12-09 21:20:18.299758,0,2,1,2,683,1,1,78,79,96,25,0,0,1,0,10,1,1,0,
user_0009,2025-12-10 12:20:18.296113,2,3,0,3,445,0,2,123,119,86,15,0,0,1,0,8,0,4,0,
user_0101,2025-12-14 09:20:18.240371,2,2,0,2,321,0,1,132,127,93,12,0,1,1,0,19,1,5,0,
user_0087,2025-12-12 04:20:18.318974,0,1,0,4,197,0,1,149,146,85,3,0,1,1,0,11,0,3,0,
user_0157,2025-12-12 15:20:18.374610,0,2,2,2,275,1,1,239,66,77,0,2,0,1,0,9,1,173,1,mileage_fraud
user_0096,2025-12-09 06:20:18.338055,0,1,1,3,161,1,1,106,110,46,14,0,0,1,0,10,0,4,0,
user_0008,2025-12-11 23:20:18.293599,0,2,0,3,212,0,1,67,65,56,15,0,1,1,0,16,0,2,0,
user_0134,2025-12-13 08:20:18.341281,0,1,0,4,163,0,1,132,134,73,16,0,0,1,0,21,0,2,0,
user_0199,2025-12-13 06:20:18.370078,1,2,11,32,2,4,2,60,67,96,62,7,3,1,0,17,1,7,1,rapid_booking_fraud
user_0022,2025-12-13 05:20:18.258560,1,1,2,4,448,0,1,60,60,108,22,0,0,1,0,17,0,0,0,
user_0100,2025-12-11 06:20:18.297706,1,1,1,2,434,0,1,53,50,66,25,2,0,1,0,17,0,3,0,
user_0002,2025-12-13 05:20:18.283639,0,1,1,3,175,0,1,54,49,94,11,2,0,1,0,20,0,5,0,
user_0063,2025-12-14 02:20:18.318974,0,1,1,4,572,0,1,78,77,82,14,1,0,1,0,18,0,1,0,
user_0135,2025-12-10 08:20:18.306331,2,1,2,2,282,0,1,84,83,54,21,1,0,1,0,14,0,1,0,
user_0149,2025-12-12 23:20:18.341281,0,2,0,3,632,0,1,32,32,63,13,1,1,1,0,11,0,0,0,
user_0078,2025-12-09 03:20:18.308928,1,1,1,2,555,0,1,20,17,90,13,0,1,1,0,20,0,3,0,
user_0030,2025-12-12 17:20:18.236201,0,3,0,1,127,0,1,144,145,71,29,0,0,1,0,22,0,1,0,
user_0197,2025-12-12 07:20:18.373592,2,2,4,8,115,2,1,124,130,378,243,14,2,1,1,14,0,6,1,gps_spoofing
user_0092,2025-12-14 13:20:18.349662,0,1,2,1,582,0,1,58,53,78,28,0,0,1,0,19,0,5,0,
user_0046,2025-12-12 09:20:18.343385,0,2,0,2,290,0,1,142,141,44,28,0,0,1,0,8,0,1,0,
user_0006,2025-12-12 01:20:18.289356,0,1,0,4,252,0,1,72,68,104,13,0,0,1,0,18,0,4,0,
user_0112,2025-12-11 02:20:18.264771,2,1,0,3,390,0,1,63,66,89,20,2,0,1,0,20,0,3,0,
user_0080,2025-12-12 06:20:18.297123,0,1,1,2,380,0,1,92,88,40,25,0,0,1,0,16,0,4,0,
user_0110,2025-12-12 12:20:18.263767,0,2,0,3,236,0,1,91,95,80,11,0,0,1,0,15,0,4,0,
user_0050,2025-12-10 21:20:18.280580,0,1,1,1,232,0,1,60,61,64,2,1,0,1,0,19,0,1,0,
user_0096,2025-12-10 13:20:18.243379,0,1,0,2,535,0,2,45,46,56,26,0,1,1,0,9,0,1,0,
user_0019,2025-12-12 19:20:18.264771,0,2,0,1,137,0,1,72,70,82,16,1,1,1,0,20,0,2,0,
user_0059,2025-12-12 09:20:18.303819,1,3,1,4,514,0,1,81,82,67,6,0,1,1,0,16,0,1,0,
user_0074,2025-12-10 22:20:18.318974,1,1,1,4,673,0,1,64,66,64,6,0,1,1,0,18,0,2,0,
user_0063,2025-12-09 01:20:18.284679,0,2,0,3,663,1,1,79,79,70,12,1,2,1,0,14,0,0,0,
user_0096,2025-12-08 02:20:18.308928,0,3,1,1,671,0,1,89,85,93,27,0,1,1,0,7,0,4,0,
user_0019,2025-12-11 17:20:18.245401,0,1,0,1,686,0,1,75,71,92,16,0,0,1,0,8,1,4,0,
user_0009,2025-12-13 00:20:18.288351,1,2,1,3,581,0,1,116,112,67,14,1,0,1,0,13,0,4,0,
user_0027,2025-12-12 15:20:18.306900,0,1,1,2,600,0,1,102,101,87,24,0,1,1,0,9,0,1,0,
user_0076,2025-12-13 18:20:18.251402,1,1,0,4,335,1,1,61,59,56,2,0,0,1,0,9,0,2,0,
user_0123,2025-12-08 02:20:18.263767,0,1,1,3,149,0,1,132,129,47,21,2,1,1,0,15,0,3,0,
user_0173,2025-12-08 13:20:18.368768,0,2,3,10,42,8,5,36,29,43,31,4,1,0,0,12,0,7,1,payment_fraud
user_0126,2025-12-09 17:20:18.308928,0,1,0,3,284,0,1,128,127,87,7,1,0,1,0,16,0,1,0,
user_0150,2025-12-13 06:20:18.284679,1,2,1,3,687,0,1,87,89,59,21,0,2,1,0,19,0,2,0,
user_0025,2025-12-10 13:20:18.342378,0,1,2,2,615,0,1,116,111,43,19,0,1,1,0,20,0,5,0,
user_0124,2025-12-09 18:20:18.234694,1,3,1,2,463,0,2,29,24,88,0,0,1,1,0,10,1,5,0,
user_0088,2025-12-08 21:20:18.267807,0,1,1,2,359,1,2,58,57,44,18,1,0,1,0,14,0,1,0,
user_0061,2025-12-13 09:20:18.329006,0,1,0,4,649,0,1,94,89,52,27,0,0,1,0,15,0,5,0,
user_0052,2025-12-10 16:20:18.281601,1,3,0,1,293,1,1,56,55,88,14,0,0,1,0,16,1,1,0,
user_0086,2025-12-09 10:20:18.271868,0,1,1,2,535,0,1,141,136,102,10,0,0,1,0,22,1,5,0,
user_0132,2025-12-11 20:20:18.348423,0,3,1,1,689,0,2,132,128,42,0,0,1,1,0,18,1,4,0,
user_0028,2025-12-12 20:20:18.334157,0,1,0,1,494,0,1,83,86,106,1,0,0,1,0,18,0,3,0,
user_0030,2025-12-08 00:20:18.327000,0,1,0,3,631,0,1,22,22,60,13,0,1,1,0,14,1,0,0,
user_0120,2025-12-09 10:20:18.345919,2,1,0,2,333,0,2,128,126,69,15,1,1,1,0,19,0,2,0,
user_0023,2025-12-10 17:20:18.326497,0,2,0,2,381,0,1,93,96,62,17,1,0,1,0,18,0,3,0,
user_0104,2025-12-14 04:20:18.273896,1,1,0,4,138,0,1,128,123,41,7,0,0,1,0,19,1,5,0,
user_0028,2025-12-11 21:20:18.302812,0,1,0,3,587,0,1,80,82,78,26,0,0,1,0,12,0,2,0,
user_0117,2025-12-13 02:20:18.297123,0,1,0,1,185,1,2,34,33,53,2,1,0,1,0,9,0,1,0,
user_0164,2025-12-10 06:20:18.372590,1,4,16,27,7,1,4,76,78,80,96,3,2,1,1,19,1,2,1,rapid_booking_fraud
user_0020,2025-12-10 10:20:18.322985,0,2,1,4,356,0,2,103,106,70,25,1,0,1,0,14,0,3,0,
user_0045,2025-12-08 02:20:18.288351,1,2,1,3,563,0,1,106,103,82,22,1,0,1,0,18,0,3,0,
user_0160,2025-12-11 05:20:18.372590,1,1,15,18,8,3,5,95,89,51,77,4,2,1,1,5,1,6,1,rapid_booking_fraud
user_0068,2025-12-12 14:20:18.298747,0,1,0,4,550,0,1,50,51,46,15,1,0,1,0,16,1,1,0,
user_0082,2025-12-09 06:20:18.268836,0,1,0,3,292,0,2,63,59,90,13,0,0,1,0,19,0,4,0,
user_0018,2025-12-10 01:20:18.266791,0,1,0,2,383,0,1,31,34,97,6,1,0,1,0,20,0,3,0,
user_0004,2025-12-10 21:20:18.314443,2,2,1,2,421,0,2,149,153,67,27,0,0,1,0,22,0,4,0,
user_0003,2025-12-11 16:20:18.242376,2,3,2,4,383,0,1,145,141,69,22,0,0,1,0,22,0,4,0,
user_0023,2025-12-14 15:20:18.338055,0,1,0,2,213,0,1,139,139,90,4,2,0,1,0,20,0,0,0,
user_0037,2025-12-14 20:20:18.283639,1,1,0,2,667,0,1,51,52,89,23,0,0,1,0,18,0,1,0,
user_0167,2025-12-08 21:20:18.373592,13,7,0,6,33,0,2,52,54,119,9,7,8,0,0,23,1,2,1,account_takeover
user_0020,2025-12-14 14:20:18.257517,1,1,0,4,201,0,1,126,121,58,9,1,0,1,0,19,0,5,0,
user_0187,2025-12-11 20:20:18.362976,0,3,4,3,133,1,1,52,49,279,283,10,7,0,0,15,1,3,1,gps_spoofing
user_0170,2025-12-12 01:20:18.370078,4,3,7,13,71,5,4,85,78,58,42,0,4,1,0,17,1,7,1,payment_fraud
user_0050,2025-12-14 09:20:18.287188,1,1,0,2,461,1,1,74,73,65,24,0,1,1,0,13,1,1,0,
user_0066,2025-12-13 20:20:18.288351,0,1,1,2,486,0,1,133,137,51,10,0,0,1,0,10,0,4,0,
user_0077,2025-12-08 22:20:18.254466,0,2,0,3,427,0,1,105,106,47,4,0,1,1,0,13,0,1,0,
user_0031,2025-12-10 02:20:18.255973,0,2,0,3,671,0,1,40,42,81,9,0,1,1,0,12,0,2,0,
user_0050,2025-12-09 15:20:18.350669,1,2,0,3,492,0,1,74,69,99,9,1,0,1,0,20,1,5,0,
user_0073,2025-12-14 05:20:18.319977,0,2,2,1,614,0,1,94,91,46,13,0,0,1,0,20,0,3,0,
user_0098,2025-12-14 09:20:18.354887,0,1,0,1,214,0,1,57,52,79,23,2,2,1,0,22,0,5,0,
user_0007,2025-12-12 11:20:18.306331,0,1,0,3,185,0,1,147,142,43,19,1,0,1,0,21,1,5,0,
user_0040,2025-12-12 23:20:18.315950,0,2,0,3,312,0,1,51,46,104,0,0,0,1,0,20,0,5,0,
user_0112,2025-12-09 06:20:18.293599,0,1,1,3,693,0,1,115,113,85,1,0,0,1,0,9,1,2,0,
user_0137,2025-12-08 23:20:18.241373,0,3,1,2,131,0,1,58,56,66,16,2,0,1,0,10,1,2,0,
user_0191,2025-12-13 04:20:18.374610,13,6,1,4,44,1,1,62,68,94,41,9,14,0,1,18,0,6,1,account_takeover
user_0034,2025-12-09 16:20:18.298747,0,1,2,1,694,1,1,63,59,78,17,0,0,1,0,16,0,4,0,
user_0026,2025-12-12 12:20:18.297706,1,1,0,2,296,0,1,35,33,79,2,0,1,1,0,17,0,2,0,
user_0065,2025-12-10 12:20:18.318974,0,1,0,3,634,0,1,74,74,53,6,1,1,1,0,8,0,0,0,
user_0123,2025-12-13 16:20:18.292595,0,3,0,1,136,0,1,35,31,94,19,0,0,1,0,14,0,4,0,
user_0009,2025-12-13 23:20:18.291587,0,1,1,4,624,0,1,114,111,98,14,1,0,1,0,8,0,3,0,
user_0170,2025-12-13 01:20:18.370078,2,1,6,9,29,4,5,53,60,51,10,1,0,0,0,20,1,7,1,payment_fraud
user_0105,2025-12-08 20:20:18.316951,0,3,0,3,521,0,1,74,71,86,18,0,0,1,0,12,0,3,0,
user_0089,2025-12-11 21:20:18.317975,0,1,0,4,278,0,1,74,72,84,19,2,0,1,0,12,0,2,0,
user_0005,2025-12-11 08:20:18.292595,1,1,0,2,144,0,1,63,62,64,16,0,1,1,0,7,0,1,0,
user_0097,2025-12-11 08:20:18.286187,1,1,0,3,510,1,1,45,45,80,16,0,0,1,0,13,0,0,0,
user_0074,2025-12-10 14:20:18.233694,0,2,0,2,425,0,2,34,32,44,9,0,0,1,0,8,0,2,0,
user_0143,2025-12-08 16:20:18.333148,1,1,0,4,267,0,1,23,22,101,19,1,0,1,0,15,1,1,0,
user_0147,2025-12-09 08:20:18.335227,0,2,1,4,454,0,1,67,63,76,3,0,0,1,0,20,0,4,0,
user_0103,2025-12-10 00:20:18.332015,0,2,2,4,327,0,2,84,79,107,9,0,0,1,0,11,0,5,0,
user_0150,2025-12-08 07:20:18.340272,0,2,0,2,122,0,1,27,22,98,26,2,0,1,0,22,1,5,0,
user_0131,2025-12-10 02:20:18.349662,1,2,1,1,474,0,1,64,60,90,12,0,0,1,0,17,0,4,0,
user_0064,2025-12-10 22:20:18.314443,1,3,1,3,687,0,1,37,39,62,5,1,0,1,0,15,1,2,0,
user_0015,2025-12-11 19:20:18.275931,0,1,0,1,288,0,1,108,110,104,24,0,0,1,0,7,0,2,0,
user_0033,2025-12-13 23:20:18.254466,0,1,1,1,551,0,1,126,123,57,7,0,0,1,0,7,0,3,0,
user_0195,2025-12-08 01:20:18.374610,1,2,0,5,69,1,1,175,64,105,4,2,1,1,0,21,0,111,1,mileage_fraud
user_0049,2025-12-12 03:20:18.254466,0,1,0,3,322,0,1,149,153,55,15,0,1,1,0,9,0,4,0,
user_0197,2025-12-10 17:20:18.362976,12,3,0,2,28,0,1,58,57,117,5,4,4,0,1,14,1,1,1,account_takeover
user_0031,2025-12-14 09:20:18.337238,1,1,1,4,432,1,1,85,89,50,14,0,0,1,0,11,0,4,0,
user_0199,2025-12-13 16:20:18.366033,0,1,4,9,123,2,1,110,108,306,720,10,3,0,1,6,1,2,1,gps_spoofing
user_0047,2025-12-10 22:20:18.336734,0,2,1,3,484,0,1,79,79,56,16,0,1,1,0,18,0,0,0,
user_0115,2025-12-11 06:20:18.313440,0,1,0,4,538,1,1,53,52,109,1,0,1,1,0,13,0,1,0,
user_0151,2025-12-11 22:20:18.363981,14,4,2,1,39,1,2,92,92,47,43,7,8,0,1,11,0,0,1,account_takeover
user_0165,2025-12-13 23:20:18.367732,1,3,5,30,14,3,2,63,53,126,39,5,2,1,0,4,0,10,1,rapid_booking_fraud
user_0166,2025-12-09 15:20:18.373592,2,3,2,11,49,10,9,80,70,119,16,3,0,0,1,14,1,10,1,payment_fraud
user_0036,2025-12-11 14:20:18.247935,0,1,0,3,382,0,1,26,23,78,12,0,1,1,0,7,0,3,0,
user_0052,2025-12-12 07:20:18.335227,0,2,0,2,193,0,1,80,79,81,10,0,1,1,0,13,0,1,0,
user_0113,2025-12-13 11:20:18.282608,1,1,2,1,192,0,2,108,108,104,12,0,0,1,0,13,0,0,0,
user_0110,2025-12-08 01:20:18.332015,2,3,0,1,515,0,2,96,94,90,21,0,0,1,0,12,1,2,0,
user_0054,2025-12-14 11:20:18.298747,0,1,0,4,577,0,1,84,81,83,6,0,0,1,0,21,0,3,0,
user_0061,2025-12-09 21:20:18.307918,0,1,0,1,455,0,1,45,49,53,16,0,0,1,0,12,1,4,0,
user_0092,2025-12-11 23:20:18.315950,1,1,0,2,380,0,1,37,40,102,24,0,0,1,0,17,0,3,0,
user_0139,2025-12-11 18:20:18.310435,1,1,1,1,137,0,1,36,32,106,24,0,0,1,0,18,0,4,0,
user_0090,2025-12-11 13:20:18.259565,0,1,0,2,710,0,1,112,113,73,19,1,1,1,0,22,0,1,0,
user_0194,2025-12-13 07:20:18.376118,2,2,4,8,154,1,1,147,149,303,389,11,1,1,0,10,0,2,1,gps_spoofing
user_0056,2025-12-08 20:20:18.308928,1,1,0,3,270,0,1,45,40,91,5,1,2,1,0,10,0,5,0,
user_0150,2025-12-13 03:20:18.274927,0,1,1,1,251,0,1,146,145,104,5,0,0,1,0,19,0,1,0,
user_0121,2025-12-09 04:20:18.338055,1,1,2,2,136,0,1,71,67,104,21,0,0,1,0,12,0,4,0,
user_0092,2025-12-09 23:20:18.267807,1,2,0,2,292,0,1,41,44,60,25,0,0,1,0,22,0,3,0,
user_0009,2025-12-09 00:20:18.329006,0,2,1,2,503,0,1,45,41,96,1,1,1,1,0,19,0,4,0,
user_0061,2025-12-10 05:20:18.239368,1,1,1,3,189,0,1,118,119,97,14,1,1,1,0,15,0,1,0,
user_0051,2025-12-11 08:20:18.328007,0,2,0,3,701,0,2,92,90,103,24,1,0,1,0,16,0,2,0,
user_0190,2025-12-10 18:20:18.374610,0,3,2,14,21,7,3,68,75,111,34,3,4,1,1,18,1,7,1,payment_fraud
user_0102,2025-12-10 22:20:18.246921,0,2,0,3,450,0,1,95,98,72,29,0,1,1,0,11,0,3,0,
user_0025,2025-12-08 07:20:18.237201,0,1,0,4,407,0,1,37,34,63,10,0,0,1,0,12,0,3,0,
user_0092,2025-12-12 16:20:18.272874,1,2,1,2,202,0,1,140,142,103,13,2,0,1,0,8,1,2,0,
user_0189,2025-12-08 01:20:18.365030,0,1,17,33,1,0,5,47,37,89,95,6,0,0,1,15,1,10,1,rapid_booking_fraud
user_0022,2025-12-09 15:20:18.283639,1,1,2,2,637,0,2,86,83,81,21,1,0,1,0,14,0,3,0,
user_0131,2025-12-11 15:20:18.313440,2,2,0,2,431,1,1,50,48,48,27,1,0,1,0,20,1,2,0,
user_0038,2025-12-11 02:20:18.303819,0,2,0,3,697,0,1,62,59,63,13,2,0,1,0,19,0,3,0,
user_0116,2025-12-11 08:20:18.344412,0,1,1,2,136,0,1,135,138,59,17,1,0,1,0,18,0,3,0,
user_0091,2025-12-10 08:20:18.270864,0,1,1,1,487,0,1,37,32,45,24,0,0,1,0,21,0,5,0,
user_0086,2025-12-07 21:20:18.236201,1,2,1,2,283,0,2,30,29,42,6,0,0,1,0,9,0,1,0,
user_0157,2025-12-11 09:20:18.371586,2,1,4,4,95,1,1,195,198,366,686,14,7,0,1,12,1,3,1,gps_spoofing
user_0086,2025-12-11 13:20:18.354887,1,1,1,1,214,0,2,67,64,93,9,0,0,1,0,7,0,3,0,
user_0082,2025-12-10 14:20:18.279572,0,2,1,2,622,0,1,51,47,68,17,0,0,1,0,14,0,4,0,
